"","iso3","country","hdicode","hdi_rank_2022","gii_rank_2022","year","hdi","life_expectancy","pop_millions","hdi_f","hdi_m","life_expec_f","life_expec_m","expec_yr_school","expec_yr_school_f","expec_yr_school_m","mean_yr_school","mean_yr_school_f","mean_yr_school_m","gross_inc_percap","gross_inc_percap_f","gross_inc_percap_m","gender_development","gender_inequality","secondary_education_f_%","secondary_education_m_%","seats_in_parliament_f_%","seats_in_parliament_m_%","labour_participation_f_%","labour_participation_m_%","co2_emission_tons","mat_footprint_percap_tons"
"89","DZA","Algeria","High",93,114,2012,0.726,74.202,37.2605625,0.652431634,0.76262494,75.478,72.971,14.55951595,14.94178928,14.19824331,7.253312588,6.5360511,7.96443341,11103.42939,3530.425583,18384.8435,0.856,0.425,40.65867129,52.26461445,25.82781457,74.17218543,15.8,67.8,3.641230542,9.1021
"90","DZA","Algeria","High",93,114,2013,0.729,74.615,38.0006265,0.656102219,0.764462942,75.84,73.43,14.65235233,15.07402828,14.25280701,7.220020771,6.53036382,7.903894338,11118.24878,3588.041133,18360.18531,0.858,0.422,40.9394337,51.57991548,25.82781457,74.17218543,16.6,69.5,3.704844231,9.109
"91","DZA","Algeria","High",93,114,2014,0.732,75.11,38.7601675,0.657754727,0.767159515,76.467,73.803,14.74518871,15.20626727,14.30737071,7.186728954,6.52467654,7.843355266,11289.71929,3467.399813,18814.55994,0.857,0.417,41.22019612,50.89521651,25.74257426,74.25742574,15.58,66.23,3.903048098,9.2952
"92","DZA","Algeria","High",93,114,2015,0.736,75.622,39.5431545,0.665773206,0.770077321,76.824,74.456,14.83802509,15.33850627,14.3619344,7.153437138,6.51898926,7.782816193,11475.06575,3783.803812,18875.76778,0.865,0.409,41.50095853,50.21051754,25.74257426,74.25742574,16.3,66.83,4.048425171,10.2924
"93","DZA","Algeria","High",93,114,2016,0.738,75.732,40.3393285,0.670511896,0.771857292,76.803,74.693,14.93086147,15.47074526,14.4164981,7.120145321,6.513301979,7.722277121,11768.62267,4016.068482,19229.53709,0.869,0.407,41.78172094,49.52581856,25.78512397,74.21487603,16.94,66.49,3.928711853,10.2488
"94","DZA","Algeria","High",93,114,2017,0.738,75.743,41.136546,0.671933641,0.770989583,76.821,74.7,15.02369785,15.60298426,14.47106179,7.086853504,6.507614699,7.661738049,11633.27212,4025.750082,18955.50127,0.872,0.417,42.06248335,48.84111959,21.32231405,78.67768595,17.13,66.04,4.013210054,10.0178
"95","DZA","Algeria","High",93,114,2018,0.74,76.066,41.927007,0.673421135,0.771200597,77.205,74.966,15.11653423,15.73522325,14.52562549,7.053561687,6.501927419,7.601198977,11438.08358,3941.312977,18654.74249,0.873,0.405,42.34324577,48.15642062,21.32231405,78.67768595,17.34,65.84,4.085099611,10.3809
"96","DZA","Algeria","High",93,114,2019,0.742,76.474,42.7053685,0.676862242,0.771786764,77.76,75.238,15.20937061,15.86746224,14.58018918,7.020269871,6.496240139,7.540659904,11353.52181,3939.609086,18491.95024,0.877,0.397,42.62400818,47.47172165,21.54882155,78.45117845,17.45,65.68,4.181610143,9.065
"97","DZA","Algeria","High",93,114,2020,0.73,74.453,43.451666,0.666723869,0.758643255,75.912,73.082,15.30220699,15.99970124,14.63475288,6.987443608,6.490567748,7.481537359,10634.88398,3709.098381,17305.9126,0.879,0.396,42.91045642,46.81516971,21.06135987,78.93864013,17.53,65.59,3.909926031,8.7299
"98","DZA","Algeria","High",93,114,2021,0.74,76.377,44.1779685,0.677675003,0.768169354,77.959,74.879,15.39504337,16.13194023,14.68931658,6.987443608,6.490567748,7.481537359,10823.11813,3786.828917,17604.03085,0.882,0.457,42.91045642,46.81516971,7.481751825,92.51824818,17.57,65.53,4.079540189,8.6074
"99","DZA","Algeria","High",93,114,2022,0.745,77.129,44.903225,0.681844236,0.773800103,78.457,75.853,15.48787975,16.26417923,14.74388027,6.987443608,6.490567748,7.481537359,10978.40571,3841.656612,17858.79078,0.881,0.46,42.91045642,46.81516971,7.00525394,92.99474606,17.57,65.53,4.079540189,8.7199
"100","AND","Andorra","Very High",35,NA,1990,NA,78.406,0.0535695,NA,NA,82.676,75.279,9.567166927,9.042791903,10.29709575,NA,NA,NA,44541.25413,NA,NA,NA,NA,NA,NA,7.142857143,92.85714286,NA,NA,7.592077508,NA
"101","AND","Andorra","Very High",35,NA,1991,NA,77.981,0.0554345,NA,NA,81.946,75.052,9.660870218,9.183552254,10.32486306,NA,NA,NA,44138.59346,NA,NA,NA,NA,NA,NA,7.142857143,92.85714286,NA,NA,7.336652596,NA
"102","AND","Andorra","Very High",35,NA,1992,NA,80.324,0.0572835,NA,NA,82.358,78.608,9.755491263,9.326503684,10.35270525,NA,NA,NA,43110.77696,NA,NA,NA,NA,NA,NA,7.142857143,92.85714286,NA,NA,7.099837648,NA
"103","AND","Andorra","Very High",35,NA,1993,NA,78.663,0.059156,NA,NA,81.907,76.16,9.851039052,9.4716803,10.38062253,NA,NA,NA,41315.19703,NA,NA,NA,NA,NA,NA,7.142857143,92.85714286,NA,NA,6.937081615,NA
"104","AND","Andorra","Very High",35,NA,1994,NA,82.638,0.061037,NA,NA,83.506,81.816,9.947522659,9.61911674,10.40861508,NA,NA,NA,40996.24957,NA,NA,NA,NA,NA,NA,7.142857143,92.85714286,NA,NA,6.663171519,NA
"105","AND","Andorra","Very High",35,NA,1995,NA,78.962,0.0629275,NA,NA,81.897,76.688,10.04495125,9.768848179,10.43668312,NA,NA,NA,40860.80171,NA,NA,NA,NA,NA,NA,7.142857143,92.85714286,NA,NA,6.754068141,NA
"106","AND","Andorra","Very High",35,NA,1996,NA,80.334,0.0641475,NA,NA,83.138,78.154,10.14333409,9.920910342,10.46482685,NA,NA,NA,41150.76762,NA,NA,NA,NA,NA,NA,7.142857143,92.85714286,NA,NA,7.082794207,NA
"107","AND","Andorra","Very High",35,NA,1997,NA,80.944,0.064682,NA,NA,82.831,79.365,10.24268051,10.07533951,10.49304647,NA,NA,NA,44510.95435,NA,NA,NA,NA,NA,NA,7.142857143,92.85714286,NA,NA,7.19411892,NA
"108","AND","Andorra","Very High",35,NA,1998,NA,79.426,0.0651855,NA,NA,83.26,76.579,10.34299995,10.23217252,10.52134219,NA,NA,NA,45577.84403,NA,NA,NA,NA,NA,NA,7.142857143,92.85714286,NA,NA,7.531985396,NA
"109","AND","Andorra","Very High",35,NA,1999,NA,81.317,0.065655,NA,NA,83.513,79.483,10.44430195,10.39144681,10.54971421,NA,NA,NA,47107.19032,NA,NA,NA,NA,NA,NA,7.142857143,92.85714286,NA,NA,7.812961694,NA
"110","AND","Andorra","Very High",35,NA,2000,0.815,80.919,0.0660975,NA,NA,82.8,79.316,10.54659613,10.51502952,10.57816274,9.806363724,9.794106303,9.815827562,47337.67509,NA,NA,NA,NA,NA,NA,7.142857143,92.85714286,NA,NA,7.926986096,NA
"111","AND","Andorra","Very High",35,NA,2001,0.823,81.686,0.06782,NA,NA,85.413,78.829,10.6498922,10.71747177,10.60668798,9.891956443,9.875223911,9.906324933,49880.86201,NA,NA,NA,NA,NA,NA,14.28571429,85.71428571,NA,NA,7.725597169,NA
"112","AND","Andorra","Very High",35,NA,2002,0.828,82.237,0.0708485,NA,NA,84.369,80.412,10.75419998,10.88430023,10.63529015,9.978296239,9.957013358,9.997656648,49919.16919,NA,NA,NA,NA,NA,NA,14.28571429,85.71428571,NA,NA,7.498764979,NA
"113","AND","Andorra","Very High",35,NA,2003,0.836,83.921,0.0739075,NA,NA,86.795,81.524,10.59714985,10.76860046,10.43840027,10.06538963,10.03948021,10.0898304,52014.13393,NA,NA,NA,NA,NA,NA,14.28571429,85.71428571,NA,NA,7.238015344,NA
"114","AND","Andorra","Very High",35,NA,2004,0.828,80.084,0.0769335,NA,NA,81.149,79.13,10.46098995,10.61168003,10.32194996,10.70065022,10.56851959,10.82660961,54033.49199,NA,NA,NA,NA,NA,NA,14.28571429,85.71428571,NA,NA,7.286730012,NA
"115","AND","Andorra","Very High",35,NA,2005,0.828,81.76,0.0798255,NA,NA,83.775,80.052,10.48631954,10.72117996,10.27033997,10.08963966,9.964730263,10.20878983,54886.10447,NA,NA,NA,NA,NA,NA,28.57142857,71.42857143,NA,NA,7.2062987,NA
"116","AND","Andorra","Very High",35,NA,2006,0.842,82.966,0.0802205,NA,NA,84.418,81.679,10.65847969,10.87094975,10.29100037,10.41322041,10.36855984,10.45674992,57242.22375,NA,NA,NA,NA,NA,NA,28.57142857,71.42857143,NA,NA,6.805449945,NA
"117","AND","Andorra","Very High",35,NA,2007,0.851,82.659,0.0781685,NA,NA,85.454,80.391,11.27224493,11.72696972,10.76583004,10.4421978,10.39617991,10.48738992,59658.10297,NA,NA,NA,NA,NA,NA,28.57142857,71.42857143,NA,NA,6.890415515,NA
"118","AND","Andorra","Very High",35,NA,2008,0.857,82.698,0.076055,NA,NA,85.454,80.422,11.88601017,12.58298969,11.24065971,10.47117519,10.42379999,10.51802993,57906.85272,NA,NA,NA,NA,NA,NA,25,75,NA,NA,7.081848662,NA
"119","AND","Andorra","Very High",35,NA,2009,0.859,82.752,0.073852,NA,NA,85.444,80.463,12.09902763,12.81527233,11.44093728,10.50015259,10.45142007,10.54866993,56471.98437,NA,NA,NA,NA,NA,NA,35.71428571,64.28571429,NA,NA,6.995342035,NA
"120","AND","Andorra","Very High",35,NA,2010,0.863,82.816,0.0715195,NA,NA,85.444,80.493,12.3120451,13.04755497,11.64121485,10.52912998,10.47904015,10.57930994,57162.41881,NA,NA,NA,NA,68.55425799,69.70564611,35.71428571,64.28571429,NA,NA,7.223535005,NA
"121","AND","Andorra","Very High",35,NA,2011,0.867,82.897,0.0705675,NA,NA,85.444,80.524,12.52506256,13.27983761,11.84149241,10.55810738,10.50666022,10.60994995,57928.79101,NA,NA,NA,NA,69.40823442,70.67383987,50,50,NA,NA,6.957643091,NA
"122","AND","Andorra","Very High",35,NA,2012,0.867,82.917,0.0710125,NA,NA,85.444,80.555,12.73808002,13.51212025,12.04176998,10.58708477,10.5342803,10.64058995,54701.56095,NA,NA,NA,NA,70.27284877,71.6554816,50,50,NA,NA,6.862264656,NA
"123","AND","Andorra","Very High",35,NA,2013,0.851,82.934,0.0713665,NA,NA,85.444,80.585,11.50372028,11.63269997,11.41606045,10.61606216,10.56190038,10.67122996,52499.18981,NA,NA,NA,NA,71.14823358,72.65075808,50,50,NA,NA,6.674233189,NA
"124","AND","Andorra","Very High",35,NA,2014,0.854,82.948,0.0716215,NA,NA,85.444,80.616,11.60803986,11.73736,11.52305984,10.64503956,10.58952045,10.70186996,53623.11247,NA,NA,NA,NA,72.03452301,73.6598587,50,50,NA,NA,6.445874813,NA
"125","AND","Andorra","Very High",35,NA,2015,0.856,82.953,0.0717455,NA,NA,85.434,80.646,11.80185032,11.88099003,11.75887966,10.57328033,10.51278019,10.63362026,54297.45937,NA,NA,NA,NA,71.67243195,73.32657623,39.28571429,60.71428571,NA,NA,6.485797118,NA
"126","AND","Andorra","Very High",35,NA,2016,0.859,82.967,0.0725405,NA,NA,85.434,80.687,11.97064018,12.0988903,11.87720013,10.55609989,10.49055004,10.6210804,55695.3318,NA,NA,NA,NA,71.48384094,73.16217804,32.14285714,67.85714286,NA,NA,6.465260546,NA
"127","AND","Andorra","Very High",35,NA,2017,0.86,82.98,0.0738365,NA,NA,85.434,80.717,11.92259026,11.96364021,11.8990097,10.73232317,10.66255665,10.80163034,54906.34823,NA,NA,NA,NA,73.18958028,75.06848145,32.14285714,67.85714286,NA,NA,6.302124951,NA
"128","AND","Andorra","Very High",35,NA,2018,0.863,82.992,0.0750135,NA,NA,85.434,80.748,11.92751026,11.88763046,11.97976971,10.90854645,10.83456326,10.98218028,54904.29006,NA,NA,NA,NA,74.89531962,76.97478485,32.14285714,67.85714286,NA,NA,6.59405703,NA
"129","AND","Andorra","Very High",35,NA,2019,0.865,83.004,0.076343,NA,NA,85.434,80.778,11.92630959,11.87524033,11.97282982,11.08476973,11.00656986,11.16273022,55035.01786,NA,NA,NA,NA,76.60105896,78.88108826,46.42857143,53.57142857,NA,NA,6.335223924,NA
"130","AND","Andorra","Very High",35,NA,2020,0.843,79.023,0.0777,NA,NA,83.192,75.763,11.91193008,11.87710953,11.94482994,11.260993,11.17857647,11.34328016,48026.39049,NA,NA,NA,NA,78.3067983,80.78739166,46.42857143,53.57142857,NA,NA,4.80990991,NA
"131","AND","Andorra","Very High",35,NA,2021,0.855,80.368,0.079034,NA,NA,84.324,77.172,11.98771,12.00349045,11.9749403,11.43721628,11.35058308,11.5238301,51128.3475,NA,NA,NA,NA,80.01253764,82.69369507,46.42857143,53.57142857,NA,NA,4.593592631,NA
"132","AND","Andorra","Very High",35,NA,2022,0.884,83.552,0.079824,NA,NA,85.838,81.43,12.7837801,12.76506042,12.81062984,11.61343956,11.52258968,11.70438004,54233.44948,NA,NA,NA,NA,81.71827698,84.59999847,46.42857143,53.57142857,NA,NA,4.593592631,NA
"133","AGO","Angola","Medium",150,133,1990,NA,41.893,11.8286375,NA,NA,45.453,38.674,3.755630016,3.386804359,4.126055414,NA,NA,NA,5146.487368,NA,NA,NA,NA,NA,NA,9.545454545,90.45454545,NA,NA,0.430303134,3.1407
"134","AGO","Angola","Medium",150,133,1991,NA,43.813,12.2286905,NA,NA,46.807,41.009,3.521440029,3.175613249,3.868766794,NA,NA,NA,5742.195111,NA,NA,NA,NA,NA,NA,9.545454545,90.45454545,NA,NA,0.414116278,4.8277
"135","AGO","Angola","Medium",150,133,1992,NA,42.209,12.632507,NA,NA,45.484,39.189,3.488090038,3.14553843,3.832127426,NA,NA,NA,2203.524644,NA,NA,NA,NA,NA,NA,9.545454545,90.45454545,NA,NA,0.408818297,6.0911
"136","AGO","Angola","Medium",150,133,1993,NA,42.101,13.0382695,NA,NA,46.578,38.161,3.568055034,3.217650377,3.919979531,NA,NA,NA,2162.632601,NA,NA,NA,NA,NA,NA,9.545454545,90.45454545,NA,NA,0.440886713,5.1913
"137","AGO","Angola","Medium",150,133,1994,NA,43.422,13.462031,NA,NA,47.499,39.733,3.648020029,3.289762325,4.007831636,NA,NA,NA,1655.982339,NA,NA,NA,NA,NA,NA,9.545454545,90.45454545,NA,NA,0.843349714,5.7746
"138","AGO","Angola","Medium",150,133,1995,NA,45.849,13.9122525,NA,NA,47.829,43.885,3.727985024,3.361874273,4.09568374,NA,NA,NA,3625.707421,NA,NA,NA,NA,NA,NA,9.545454545,90.45454545,NA,NA,0.906876837,3.8015
"139","AGO","Angola","Medium",150,133,1996,NA,46.033,14.3833495,NA,NA,47.96,44.118,3.80795002,3.43398622,4.183535845,NA,NA,NA,3580.204497,NA,NA,NA,NA,NA,NA,9.545454545,90.45454545,NA,NA,1.060184171,3.6259
"140","AGO","Angola","Medium",150,133,1997,NA,46.306,14.871146,NA,NA,48.279,44.35,3.887915015,3.506098168,4.27138795,NA,NA,NA,4220.368194,NA,NA,NA,NA,NA,NA,9.545454545,90.45454545,NA,NA,1.068122121,4.1279
"141","AGO","Angola","Medium",150,133,1998,NA,45.057,15.366864,NA,NA,47.618,42.582,3.967880011,3.578210115,4.359240055,NA,NA,NA,4135.376204,NA,NA,NA,NA,NA,NA,15.45454545,84.54545455,NA,NA,1.074604422,4.3494
"142","AGO","Angola","Medium",150,133,1999,0.369,45.386,15.8707525,NA,NA,48.478,42.455,4.39485838,3.942528427,4.84923168,3.387042502,2.221025195,4.693678834,3735.262419,NA,NA,NA,NA,NA,NA,15.45454545,84.54545455,NA,NA,1.087616952,3.8212
"143","AGO","Angola","Medium",150,133,2000,0.38,46.024,16.394062,NA,NA,48.561,43.562,4.82183675,4.306846738,5.339223305,3.425696188,2.276629557,4.710635787,3912.938567,NA,NA,NA,NA,NA,NA,15.45454545,84.54545455,NA,NA,0.975664237,3.5295
"144","AGO","Angola","Medium",150,133,2001,0.39,46.59,16.9415865,NA,NA,49.606,43.714,5.248815119,4.671165049,5.829214931,3.464791,2.333626,4.727654,3950.498475,NA,NA,NA,NA,NA,NA,15.45454545,84.54545455,NA,NA,0.939020648,4.2602
"145","AGO","Angola","Medium",150,133,2002,0.406,47.386,17.5161385,NA,NA,49.896,44.94,5.675793489,5.03548336,6.319206556,3.505244769,2.395047855,4.74485755,4658.73107,NA,NA,NA,NA,NA,NA,15.45454545,84.54545455,NA,NA,0.918010527,4.1944
"146","AGO","Angola","Medium",150,133,2003,0.424,49.617,18.1243425,NA,NA,51.674,47.568,6.102771858,5.399801672,6.809198181,3.545698537,2.456469711,4.762061099,4682.129125,NA,NA,NA,NA,NA,NA,15.45454545,84.54545455,NA,NA,0.964691573,4.3998
"147","AGO","Angola","Medium",150,133,2004,0.437,50.592,18.771125,0.398112008,0.473847303,52.657,48.532,6.529750228,5.764119983,7.299189806,3.586152306,2.517891566,4.779264649,4926.365188,4001.391827,5883.311725,0.84,NA,NA,NA,15,85,62.68,74.47,0.906482696,4.4499
"148","AGO","Angola","Medium",150,133,2005,0.451,51.57,19.4509585,0.411161058,0.489207881,53.634,49.508,6.956728597,6.128438294,7.789181431,3.626606075,2.579313421,4.796468198,5385.175682,4250.171868,6558.459763,0.84,NA,NA,NA,15,85,62.33,74.35,0.791056112,4.6333
"149","AGO","Angola","Medium",150,133,2006,0.463,52.369,20.1623405,0.423284001,0.501045139,54.518,50.227,7.383706967,6.492756605,8.279173056,3.667059843,2.640735276,4.813671748,5666.71833,4460.182544,6912.963942,0.845,NA,NA,NA,15,85,61.98,74.22,0.850337808,4.2014
"150","AGO","Angola","Medium",150,133,2007,0.48,53.642,20.909684,0.439546481,0.518053078,55.815,51.473,7.810685337,6.857074916,8.769164681,3.707513612,2.702157132,4.830875297,6355.22531,4988.529503,7765.841429,0.848,NA,NA,NA,15,85,61.62,74.1,0.841136576,5.036
"151","AGO","Angola","Medium",150,133,2008,0.492,54.633,21.691522,0.450568209,0.530314073,56.734,52.527,8.237663706,7.221393228,9.259156307,3.747967381,2.763578987,4.848078847,6489.314406,5079.875168,7942.900938,0.85,NA,NA,NA,37.27272727,62.72727273,61.27,73.97,0.864402231,6.0532
"152","AGO","Angola","Medium",150,133,2009,0.506,55.752,22.507674,0.4662874,0.543599577,57.967,53.537,8.664642076,7.585711539,9.749147932,3.788421149,2.825000842,4.865282396,7000.983424,5651.08704,8392.073753,0.858,NA,NA,NA,38.63636364,61.36363636,60.92,73.85,0.918277917,7.1386
"153","AGO","Angola","Medium",150,133,2010,0.516,56.726,23.3641855,0.480939459,0.549782153,59.039,54.415,9.091620445,7.95002985,10.23913956,3.828874918,2.886422698,4.882485946,6909.368945,6230.539531,7608.41898,0.875,0.554,15.71314581,25.88188701,38.63636364,61.36363636,75.66,79.03,0.983697912,6.4259
"154","AGO","Angola","Medium",150,133,2011,0.533,57.596,24.2591115,0.482539351,0.577976176,59.869,55.314,10.07281971,7.726860046,12.43183041,3.869328687,2.947844553,4.899689496,6872.533242,6248.16661,7515.062611,0.835,0.546,17.15298426,28.25351498,38.18181818,61.81818182,85.57,87.75,0.964462383,7.0623
"155","AGO","Angola","Medium",150,133,2012,0.545,58.623,25.1882925,0.499331458,0.588100382,61.024,56.22,10.4918,8.4886,12.5274,3.909782456,3.009266408,4.916893045,7256.369381,6264.645253,8276.301128,0.849,0.548,18.72475904,30.84246169,34.09090909,65.90909091,69.39,75.43,1.029883249,7.8637
"156","AGO","Angola","Medium",150,133,2013,0.555,59.307,26.147002,0.512414047,0.595647625,61.684,56.925,10.9107,9.2503,12.6231,3.950236224,3.070688264,4.934096595,7437.535052,6107.404986,8804.685855,0.86,0.549,20.44055983,33.66864067,34.09090909,65.90909091,53.2,63.1,0.983275253,8.1656
"157","AGO","Angola","Medium",150,133,2014,0.565,60.04,27.1283365,0.52536585,0.603355344,62.472,57.606,11.3297,10.012,12.7187,3.990689993,3.132110119,4.951300144,7651.196992,5919.962177,9429.575348,0.871,0.553,22.15636063,36.49481964,36.81818182,63.18181818,37.02,50.78,0.912982613,6.8662
"158","AGO","Angola","Medium",150,133,2015,0.591,60.655,28.127721,0.552342007,0.629748224,63.094,58.213,11.7487,10.7737,12.8143,5.315629959,4.116909981,6.822740078,7585.829435,5987.013511,9227.254116,0.877,0.548,19.8896904,38.15990067,36.81818182,63.18181818,44.22,56.06,0.925435801,8.9492
"159","AGO","Angola","Medium",150,133,2016,0.595,61.092,29.1547455,0.562286406,0.630075249,63.434,58.741,12.16763687,11.53538799,12.90992737,5.417390823,4.183875561,6.894268513,7111.865908,5818.330344,8439.056683,0.892,0.543,20.15808069,38.88404774,36.81818182,63.18181818,51.42,61.35,0.822943201,7.0459
"160","AGO","Angola","Medium",150,133,2017,0.597,61.68,30.208628,0.564906117,0.630612752,64.019,59.331,12.1676,11.5354,12.9099,5.521099768,4.251930402,6.966546839,6772.546424,5697.752179,7874.582331,0.896,0.547,20.42647097,39.60819482,30.45454545,69.54545455,58.62,66.63,0.748693387,4.7651
"161","AGO","Angola","Medium",150,133,2018,0.598,62.144,31.273533,0.566721264,0.628470094,64.717,59.582,12.1676,11.5354,12.9099,5.626794086,4.321092221,7.039582919,6310.063799,5429.001966,7212.947316,0.902,0.537,20.73093576,38.87611197,30.45454545,69.54545455,65.82,71.92,0.685387865,4.3608
"162","AGO","Angola","Medium",150,133,2019,0.597,62.448,32.353588,0.561023508,0.631406585,64.922,59.977,12.1676,11.5354,12.9099,5.734511785,4.391379026,7.113384697,5918.032996,4638.567914,7228.519455,0.889,0.533,21.03540054,38.14402913,30,70,73.03,77.2,0.594128849,3.0915
"163","AGO","Angola","Medium",150,133,2020,0.594,62.261,33.428486,0.564139616,0.622442299,64.982,59.584,12.1676,11.5354,12.9099,5.844291601,4.462809114,7.1879602,5487.669515,4823.101218,6168.069689,0.906,0.529,21.33986532,37.41194629,30,70,73.88,77.68,0.501512393,3.6951
"164","AGO","Angola","Medium",150,133,2021,0.59,61.643,34.5037735,0.557096361,0.620342003,64.307,59.029,12.1676,11.5354,12.9099,5.844291601,4.462809114,7.1879602,5332.94813,4438.483138,6248.437323,0.898,0.529,21.33986532,37.41194629,29.54545455,70.45454545,74.73,78.16,0.507358992,3.5943
"165","AGO","Angola","Medium",150,133,2022,0.591,61.929,35.588987,0.560890287,0.619679764,64.541,59.351,12.1676,11.5354,12.9099,5.844291601,4.462809114,7.1879602,5327.788251,4696.356687,5973.845631,0.905,0.52,21.33986532,37.41194629,33.63636364,66.36363636,74.73,78.16,0.507358992,3.6568
"166","ATG","Antigua and Barbuda","Very High",54,NA,1990,NA,73.492,0.063328,NA,NA,75.97,70.899,NA,NA,NA,NA,NA,NA,13415.08201,NA,NA,NA,NA,NA,NA,11.11111111,88.88888889,NA,NA,3.818532087,NA
"167","ATG","Antigua and Barbuda","Very High",54,NA,1991,NA,73.435,0.063634,NA,NA,75.895,70.881,NA,NA,NA,NA,NA,NA,14122.47387,NA,NA,NA,NA,NA,NA,11.11111111,88.88888889,NA,NA,3.915359713,NA
"168","ATG","Antigua and Barbuda","Very High",54,NA,1992,NA,73.417,0.064659,NA,NA,75.941,70.808,NA,NA,NA,NA,NA,NA,14171.53243,NA,NA,NA,NA,NA,NA,11.11111111,88.88888889,NA,NA,3.853291885,NA
"169","ATG","Antigua and Barbuda","Very High",54,NA,1993,NA,73.482,0.0658335,NA,NA,75.835,71.028,NA,NA,NA,NA,NA,NA,14911.44446,NA,NA,NA,NA,NA,NA,11.11111111,88.88888889,NA,NA,3.895859282,NA
